ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
219;2525~2538;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;8;345~360;-76923~0;0;0;0
220;2575~2588;2588~2606;2544~2563;2575~2588;0;0;0;0;7;4~5;5~6;8~9;725~800;-1976923~-1419230;0;0;0
221;2506~2513;2506~2513;2469;2519~2525;6;6~7;31~33;20~21;7~8;4~5;5~6;8~9;345;0;0;0;0
222;2544;2544;2513~2519;2600~2613;0;0;0;0;7;5;6;11;350~355;-61538~0;0;0;0
223;2625~2638;2594~2800;2588~2606;2638~2644;150;238~239;180~181;10~11;8~53;5~14;6~366;6~14;850~1220;-442307~2276923;0~1;0~1;3
224;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
225;2544;2544~2550;2531~2544;2619~2625;2~3;2~3;10~16;7~11;7~8;5;5~7;9~10;350;-76923~-15384;0;0;0
226;2619~2625;2613~2631;2594~2600;2625~2631;114~115;18~19;179~180;7;72~344;59~188;158~366;50~150;1005~1040;-865384~626923;0~1;0~1;2
227;2544~2550;2544;2500~2513;2550~2575;0;0;0;0;8;4~5;5~6;6~8;370~385;-80769~0;0;0;0
228;2506;2506;2463;2531;7;7~8;35~38;24~25;7~8;5~6;7~16;5~6;360;-30769~53846;0;0;0
229;2544;2544;2506~2513;2550~2556;0;0;0;0;7;4~5;5~6;8~9;370~375;-257692~-176923;0;0;0
230;2544~2556;2544~2556;2506~2513;2588~2606;0;0;0;0;7~8;6;7;6~11;350~415;-1192307~-30769;0;0;0
231;2519;2513~2519;2463;2525~2531;0;0;0;0;7~8;4~5;5~6;9~10;345~355;0~26923;0;0;0
232;2544;2544;2500;2569~2581;0;0;0;0;6~7;5;5~6;6;380;-300000~-276923;0;0;0
233;2581~2606;2675~2681;2550;2625~2644;115~118;22~25;28~49;20~36;48~229;12~37;5~14;9~33;425~505;-1550000~1396153;0~1;0;1
234;2513~2519;2513~2519;2475~2488;2569~2581;11~12;13;53~54;36~38;7~10;4~8;7~8;6~11;355~360;-61538~57692;0;0;0
235;2519;2519;2456;2544~2550;0;0;0;0;6~7;5;5~6;5~6;355~360;-188461~-34615;0;0;0
236;2513;2513;2463;2519;0;0;0;0;7~8;5;5~6;8;345;0;0;0;0
237;2506~2513;2506~2513;2469;2525~2544;6;6;32;21;8;6;6~8;10~11;350;0;0;0;0
238;2544~2550;2538~2556;2488~2494;2575~2581;155~157;236~239;68~71;53~55;17~351;35~56;11~32;7~19;450~500;303846~1996153;0~1;0~1;2
239;2506;2506;2450~2456;2506~2513;4~5;5;21~23;15~16;7~8;4~5;5~6;8~9;345;0;0;0;0
240;2613~2619;2581~2588;2569;2631~2638;117~118;22~23;186~191;10~13;84~294;56~74;73~262;37~55;655~730;2403846~3219230;0~1;0~1;2
241;2613;2575;2556~2569;2625;117~118;27;193~214;22~24;44~178;15~86;45~322;16~81;615~635;169230~380769;0~1;0~1;2
242;2594~2600;2594~2800;2538~2569;2625~2631;160~163;249~253;81~221;61~70;88~174;47~74;14~200;24~54;475~855;-2607692~6488461;0~1;0~1;2
243;2575~2594;2581~2613;2550~2569;2581~2619;0;0;0;0;6~7;4~5;7;7~11;725~965;-3457692~-1496153;0;0;0
244;2544;2544;2538;2606~2613;4~5;4~5;24~26;15~19;7~8;5;6~7;9~11;350;-215384~57692;0;0;0
245;2531~2538;2531~2538;2525;2594~2600;17;20;72~74;53~54;7~8;5;5~6;9~10;355;0;0;0;0
246;2588~2600;2588~2619;2556~2569;2606~2613;0;0;0;0;6~7;4~5;7;6;870~995;-3592307~-2434615;0;0;0
247;2531;2531~2538;2481~2488;2575~2581;0;0;0;0;6~7;4~5;5~6;6;360~365;-123076~0;0;0;0
248;2550;2550;2519;2556~2563;0;0;0;0;7;5;5~6;8~9;415~450;-2126923~-1457692;0;0;0
249;2506~2519;2506~2519;2444~2463;2538~2544;0;0;0;0;8~9;5;5~6;5~6;355~360;-84615~3846;0;0;0
250;2569~2588;2575;2531~2544;2594~2606;0;0;0;0;6~7;6;6;5~6;625~755;-2407692~-2007692;0;0;0
251;2581~2588;2606~2625;2575;2588~2594;3~4;3~5;13~35;11~16;27~71;7~38;7~14;8~11;685~755;2353846~3938461;1;1;3
252;2625~2631;2663~2756;2594~2606;2638~2644;150;235~237;179~180;10~11;8~47;6~20;6~250;6~14;1070~1210;2246153~3019230;0~1;0~1;3
253;2513~2519;2519;2456~2463;2550;0;0;0;0;6~7;4~5;6;7~10;355;-192307~0;0;0;0
254;2531;2538;2481~2488;2569;0;0;0;0;6~7;5;5~6;6;360~365;-100000~-46153;0;0;0
255;2575~2594;2594~2894;2531~2538;2606~2619;159~162;244~254;82~223;61~67;35~63;55~154;16~186;13~50;435~695;-2600000~2196153;0~1;0~1;2
256;2544;2544;2494~2513;2563~2575;0;0;0;0;7;4~5;5~6;7~9;370~385;-300000~-192307;0;0;0
257;2531~2538;2531~2538;2500;2544~2550;0;0;0;0;7;4~5;5~6;9~10;355;-292307~-153846;0;0;0
258;2544~2550;2544~2550;2494~2506;2556~2575;0;0;0;0;6~7;6~10;6~7;5~6;370~380;-26923~0;0;0;0
259;2531;2525~2531;2469~2475;2556~2563;0;0;0;0;6~7;4~5;5~6;5~8;360;-46153~0;0;0;0
260;2513~2519;2519;2488~2494;2581~2588;13;14~15;57~59;40~41;7~9;4~5;5~6;6~11;355~360;-34615~19230;0;0;0
261;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
262;2569~2575;2606~2613;2556~2569;2581;6~8;6~8;29~39;23~27;7~14;5~22;8~17;8~18;470~555;2150000~3388461;0~1;0~1;3
263;2563~2575;2625~2681;2544~2556;2569~2619;8~10;9~10;32~50;29~36;7~17;6~12;6~13;6~11;375~465;-1146153~2650000;0;0~1;3
264;2513~2519;2513;2475~2481;2569~2581;10~11;12;50~51;35;7~8;4~5;6;9~10;355;0;0;0;0
265;2525;2525~2531;2469~2475;2563;0;0;0;0;8;4~5;6;10~11;355;0;0;0;0
266;2513;2519;2456~2463;2544;0;0;0;0;6~7;5;5~6;6;355~360;3846~30769;0;0;0
267;2506~2513;2513;2450~2456;2544;1~2;1~2;7~12;5~8;6~7;5~6;5~6;6;360;42307~161538;0;0;0
268;2538;2531~2538;2494;2575~2581;0;0;0;0;8;4~5;5~6;9;355;0;0;0;0
269;2538;2538~2544;2506;2588~2594;0;0;0;0;7~8;6;7;10;350~355;-80769~219230;0;0;0
270;2513~2519;2513;2475~2481;2569~2575;10~11;11~12;50~52;35;8;5~8;7~8;5~10;355~360;0~192307;0;0;0
271;2569~2594;2581~2613;2538~2563;2581~2613;0;0;0;0;8~16;6~14;5~22;6~9;690~940;-2826923~-1650000;0;0;0
272;2525~2531;2525~2531;2469~2481;2538~2563;0;0;0;0;6~7;6;5~6;7~10;345~360;0;0;0;0
273;2544~2550;2544~2550;2506~2519;2594~2606;0;0;0;0;9;4~7;7~8;10~11;350~355;-150000~115384;0;0;0
274;2588~2625;2581~2613;2575~2594;2594~2631;148~150;237~241;180~186;12~26;7~37;5~9;9~52;7~63;780~835;1503846~1880769;0~1;1;3
275;2500~2506;2506~2513;2463;2525~2531;6~9;7~10;35~44;24~29;7~8;5;5~6;5~6;355~360;-65384~26923;0;0;0
276;2588~2606;2581~2594;2556~2569;2606~2619;0;0;0;0;6~7;4~5;6;5~6;835~920;-3357692~-2753846;0;0;0
277;2594~2600;2781~2838;2550~2569;2613~2619;162~164;247~249;228~267;68~70;55~225;81~340;136~366;28~184;810~845;3030769~8096153;0~1;0~1;3
278;2544~2550;2544;2519;2600~2606;0;0;0;0;7~8;6;6;9~10;355;46153~219230;0;0;0
279;2506;2506;2450~2456;2513;2;2;11~12;7;8~9;4~5;5~6;9~10;345~350;0;0;0;0
280;2519~2525;2525;2500~2506;2575~2581;16~17;19~20;73~76;51~54;7~14;5~13;5~19;9~14;355;0;0;0;0
281;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
282;2625;2619~2631;2588~2594;2631;149~150;234~235;185~186;10;9~19;21~56;8~11;7~9;840~990;2100000~3769230;0~1;0~1;3
283;2581~2606;2581~2681;2550~2569;2625~2631;119~121;25~31;49~61;35~39;28~71;5~14;10~25;6~11;420~590;-1888461~542307;0~1;0;1
284;2506~2513;2506~2513;2450~2456;2513~2519;0;0;0;0;7~8;4~5;5;7~8;345;0;0;0;0
285;2506~2513;2500~2506;2456;2513;5;5;24~26;17~18;7~8;4~5;5~6;8~9;345;0;0;0;0
286;2544;2544;2538~2544;2613;11~12;14~15;55~62;40~45;7~10;6~15;7~10;10~11;355;0;0;0;0
287;2519~2525;2525;2463~2475;2550~2556;0;0;0;0;8;4~5;7;6~10;355~360;-69230~0;0;0;0
288;2544;2538~2544;2494;2556~2569;0;0;0;0;6;5;5~6;5~6;370~375;0;0;0;0
289;2544;2544;2519;2600~2606;0;0;0;0;7~8;5;7;9~10;350~355;3846~211538;0;0;0
290;2613;2575;2556~2569;2625;117~118;27;193~214;22~24;44~178;15~86;45~322;16~81;615~635;169230~380769;0~1;0~1;2
291;2619~2625;2613~2625;2594~2600;2625~2631;114~115;19;179~180;7;7~12;5~7;17~91;6~9;1015~1040;-453846~300000;0~1;0;2
292;2544;2544;2506;2594~2600;0;0;0;0;7~8;4~5;5~6;11~12;350~355;-96153~-11538;0;0;0
293;2538;2538~2544;2506;2588;0;0;0;0;7~8;4~5;7;9~10;350~355;-57692~0;0;0;0
294;2506;2506;2456~2463;2544;7;8;37~39;24~26;7~8;4~6;6;5~9;355~360;-46153~0;0;0;0
295;2544~2550;2544~2550;2500~2506;2556~2575;0;0;0;0;6~7;4~5;7;6;370~385;-288461~-38461;0;0;0
296;2544;2544~2550;2538~2544;2619~2625;3~7;4~9;18~38;13~27;7~10;6~16;6~11;9~12;350~355;-57692~165384;0;0;0
297;2506;2506;2450~2456;2513~2519;0;0;4~5;3;7~9;4~5;5~6;8~9;345;0;0;0;0
298;2544;2538~2544;2500~2506;2588~2594;0;0;0;0;8;5;6;11;355;0;0;0;0
299;2625~2631;2638~2794;2588~2613;2638~2650;142~148;227~235;173~178;10;66~181;50~133;9~254;8~72;890~1265;2157692~4550000;0~1;0~1;3
300;2506~2513;2506~2513;2469;2519~2550;6~7;7~8;34~39;22~26;8;5~8;6~13;5~10;345~360;-42307~11538;0;0;0
301;2531~2538;2538;2494;2563~2575;0;0;0;0;6~7;5;5~6;5~7;375;-73076~3846;0;0;0
302;2544~2550;2544;2494~2506;2556~2581;0;0;0;0;6~7;5;7;7~8;370~380;-119230~0;0;0;0
303;2519~2525;2525~2531;2506~2513;2588;16;19~20;71~73;51~52;7~8;4~5;6~7;9~11;355;0;0;0;0
304;2500~2506;2500~2513;2450~2456;2538~2550;5~6;6;31~33;21;7;4~6;5~7;5~6;360;0;0;0;0
305;2544~2550;2544;2494~2506;2556~2581;0;0;0;0;6~7;5;7;7~8;370~380;-119230~0;0;0;0
306;2569~2588;2581;2538~2550;2594~2600;0;0;0;0;6~7;4~5;6;6;700~825;-2115384~-1250000;0;0;0
307;2519~2525;2519;2500;2581;16~17;19~20;71~75;51~53;7~8;4~9;6;9~11;355;0;0;0;0
308;2519;2519;2463;2550;0;0;0;0;6~7;5;6;5~6;360;11538~92307;0;0;0
309;2531;2525~2531;2475~2481;2569;0;0;0;0;6~7;4~5;5~6;6;360~365;0;0;0;0
310;2513~2525;2513~2519;2456~2463;2550~2556;0;0;0;0;8~9;5;5~6;5~6;360;0~46153;0;0;0
311;2531;2531;2475~2481;2569;0;0;0;0;6~7;5;5~6;5~6;360~365;-84615~-73076;0;0;0
312;2550;2544;2506~2513;2556~2563;0;0;0;0;7;4~5;5~6;8~9;375~380;-296153~-280769;0;0;0
313;2544~2550;2544~2550;2494~2506;2556~2575;0;0;0;0;6~7;6~10;6~7;5~6;370~380;-26923~0;0;0;0
314;2575;2569~2575;2538~2544;2594~2606;0;0;0;0;6~7;4~5;6;5~7;675~715;-2092307~-1569230;0;0;0
315;2588~2619;2581~2619;2575~2600;2588~2631;114~116;21~185;151~186;7~24;38~380;24~180;24~365;11~154;705~1020;-769230~2653846;0~1;0~1;2
316;2500~2506;2506~2513;2463;2525~2531;6~9;7~10;35~44;24~29;7~8;5;5~6;5~6;355~360;-65384~26923;0;0;0
317;2563~2569;2563~2569;2525~2531;2581;0;0;0;0;7;5;6;6~7;520~575;-1953846~-1711538;0;0;0
318;2613~2625;2581~2613;2575~2581;2625~2631;117~150;22~235;185~186;9~10;46~68;20~34;34~139;10~43;715~870;-896153~2496153;0;0~1;2
319;2588~2594;2606~2619;2575~2588;2594;133~147;216~232;170~175;19~25;9~18;31~90;7~45;8~60;770~840;826923~1838461;0~1;0~1;2
320;2506;2500~2506;2444~2450;2531;1~2;1~2;9~11;5~7;7~8;5;5~6;6;355;0~15384;0;0;0
321;2544~2550;2544;2525;2606~2613;0;0;1~3;1~2;8~11;6~11;6~14;9~11;350;0~26923;0;0;0
322;2513~2519;2513~2519;2450~2463;2538~2556;0;0;0;0;6~7;5;5~6;7;360;-80769~276923;0;0;0
323;2525~2531;2531~2538;2494;2538~2544;0;0;0;0;8~16;4~5;5~6;8~9;345~355;-46153~0;0;0;0
324;2544~2556;2550~2556;2506~2513;2563~2581;0;0;0;0;6~7;4~5;7;6;390~460;-992307~0;0;0;0
325;2588~2600;2681;2550;2625~2631;119~121;24~26;41~48;30~35;23~101;16~50;6~62;11~30;420~450;-76923~1350000;0~1;0;1
326;2588~2600;2694~2706;2550~2556;2625~2638;14~15;15~16;71~74;52~53;7;5~7;5~7;6~7;555~630;-3569230~342307;0;0;0
327;2531;2531~2538;2494;2538~2544;0;0;0;0;7;4~5;5~6;9~10;345~355;-184615~-42307;0;0;0
328;2619~2625;2588~2638;2581~2594;2631;149~150;236~238;180~187;10~11;6~42;5~13;6~20;6~7;785~1045;1188461~2088461;0~1;0~1;3
329;2588~2619;2594~2656;2575~2588;2638;0~18;0~22;0~96;0~58;8~10;5~12;6~11;6~7;685~1150;-6011538~-2626923;0;0;0
330;2531;2531;2488;2569;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
331;2544;2544;2506~2513;2594~2600;0;0;0;0;7~8;4~5;6;9;355;138461~215384;0;0;0
332;2544~2550;2544;2519;2600~2606;0;0;0;0;7~8;6;6;9~10;355;46153~219230;0;0;0
333;2544;2544~2550;2506~2513;2588~2606;0;0;0;0;7~8;4~5;7;9~10;350~355;15384~80769;0;0;0
334;2506;2506;2463;2531;7;7~8;35~38;24~25;7~8;5~6;7~16;5~6;360;-30769~53846;0;0;0
335;2506~2513;2513~2519;2450;2538~2544;1;0~1;7~10;5~6;6~7;4~5;5~6;7;355~360;53846~138461;0;0;0
336;2500~2506;2500~2506;2456;2538~2544;7;7~8;36~38;24~25;7~8;4~5;5~6;10~11;355;-192307~0;0;0;0
337;2569;2569~2575;2531~2538;2594;0;0;0;0;6~7;5;5~6;6~7;630~665;-2442307~-2107692;0;0;0
338;2625;2588~2650;2588~2594;2638;149;236~238;179~180;11;34~160;9~195;22~271;9~79;830~880;938461~2415384;0~1;0~1;3
339;2619~2625;2588~2638;2581~2594;2631;149~150;236~238;180~187;10~11;6~42;5~13;6~20;6~7;785~1045;1188461~2088461;0~1;0~1;3
340;2544~2550;2544;2538;2606~2613;4~5;4~5;24~25;15~18;7~8;4~5;6;9~11;355;-92307~115384;0;0;0
341;2519~2525;2525~2531;2469~2475;2563;0;0;0;0;6~7;5;7;6;360;0;0;0;0
342;2513~2525;2513~2519;2456~2463;2550~2556;0;0;0;0;8~9;5;5~6;5~6;360;0~46153;0;0;0
343;2531~2538;2538~2544;2494;2581;0;0;0;0;7;4~5;5~6;9~10;355;0;0;0;0
344;2619~2625;2613~2625;2594~2600;2625~2631;114;19;179~180;7;9~37;10~24;31~86;7~15;1015~1035;-553846~473076;0~1;0;2
345;2513~2519;2519;2469;2519~2525;0;0;0;0;6~7;4;5;7~8;345;0;0;0;0
346;2563~2569;2563~2569;2531~2538;2569;0;0;0;0;8;5;5~7;8~9;590~630;-1665384~-1426923;0;0;0
347;2563;2563;2519;2575~2581;0;0;0;0;6~7;4~5;5~6;6;495~525;-2061538~-1461538;0;0;0
348;2544;2538~2544;2494~2500;2550~2569;0;0;0;0;6~7;4~5;6;7~8;370~385;-153846~0;0;0;0
349;2538;2538~2544;2500~2506;2594;0;0;0;0;7~8;6;6;9~11;350~355;-173076~0;0;0;0
350;2588~2600;2600~2619;2556~2569;2606~2619;0;0;0;0;6~7;4~5;5~6;6;860~995;-3653846~-2765384;0;0;0
351;2519~2525;2525~2531;2469~2475;2556;0;0;0;0;7;4~5;7;9~11;355;0;0;0;0
352;2538;2538~2544;2494;2569;0;0;0;0;6~7;4~5;6;6~7;365~370;0~38461;0;0;0
353;2575~2581;2681~2688;2550~2556;2625~2631;10~12;11~12;56~60;41~44;7;6;6~7;6;470~530;-2253846~-184615;0;0;0
354;2538;2538;2494;2581;0;0;0;0;6~7;4~5;7;7~11;355~375;-242307~0;0;0;0
355;2556~2563;2556~2563;2519;2588~2594;0;0;0;0;6~7;4~5;6;6~7;480~505;-2061538~-1361538;0;0;0
356;2519~2538;2525~2538;2500~2531;2588~2606;19~123;23~36;63~80;45~58;11~167;14~66;12~68;10~21;355~360;-42307~80769;0~1;0~1;0
357;2538;2538~2544;2506;2588;0;0;0;0;8;5;6;9~10;355;-30769~0;0;0;0
358;2569~2575;2606~2613;2556~2569;2581;6~8;6~8;29~39;23~27;7~14;5~22;8~17;8~18;470~555;2150000~3388461;0~1;0~1;3
359;2588~2600;2681;2550;2625~2631;119~121;24~26;41~48;30~35;23~101;16~50;6~62;11~30;420~450;-76923~1350000;0~1;0;1
360;2544;2544;2506;2550~2556;0;0;0;0;7;4~5;5~6;9~10;370~375;-292307~-261538;0;0;0
361;2581~2588;2588~2613;2575~2581;2588~2631;4~14;4~17;29~80;14~49;7~15;7~34;6~9;6~9;640~690;-2030769~3603846;0~1;0~1;3
362;2550~2556;2550~2563;2513~2519;2588~2594;0;0;0;0;6~7;4~5;5~6;6~7;390~465;-1026923~-550000;0;0;0
363;2588~2606;2588~2706;2544~2569;2625~2638;119~160;34~248;70~75;45~57;6~26;5~15;5~6;6~11;580~610;-2703846~1619230;0~1;0;2
364;2544;2544~2550;2538~2544;2613;5~6;5~8;27~35;19~24;7~8;5;5~7;9~11;350~355;-238461~-30769;0;0;0
365;2544~2550;2538~2544;2506~2513;2550~2556;0;0;0;0;8~11;4~5;5~6;9;370~380;-203846~-42307;0;0;0
366;2525;2525~2531;2469~2481;2569;0;0;0;0;6~7;5;5~6;5~6;360~365;0;0;0;0
367;2544;2544;2525;2606~2613;0;0;1~3;0~2;7~8;5;6~7;9~10;350;-7692~38461;0;0;0
368;2531~2538;2538;2500~2506;2544~2581;0;0;0;0;7;4~5;5~6;8;355~370;-46153~0;0;0;0
369;2575~2581;2563~2569;2525~2531;2606~2613;158~160;248~251;75~81;56~61;44~146;52~344;26~69;16~69;385~400;334615~400000;0~1;0~1;2
370;2625~2631;2656~2694;2594~2606;2638~2650;150;235~237;180;10;67~137;66~188;7~295;27~88;1080~1180;2196153~2750000;0~1;1;3
371;2506;2506;2450~2456;2519~2525;2;2;10~12;6~7;8;4~5;5~6;9~10;345~350;0;0;0;0
372;2575~2581;2606;2569;2581~2588;5;5~7;21~24;18~21;17~375;6~15;7~27;9~11;575~630;2673076~3719230;0~1;0~1;3
373;2544;2544~2550;2538;2619;3~7;4~9;20~37;14~27;7~8;4~5;6~7;10~12;350~355;-38461~15384;0;0;0
374;2525;2531;2481~2488;2531;0;0;0;0;7;4~5;5~6;9;345;0;0;0;0
375;2594~2600;2781~2838;2550~2569;2613~2619;162~164;247~249;228~267;68~70;55~225;81~340;136~366;28~184;810~845;3030769~8096153;0~1;0~1;3
376;2525~2531;2525~2531;2506~2513;2588~2594;17;20;75;53~54;7~8;4~5;5~6;9~10;355;0;0;0;0
377;2513~2519;2513;2475~2481;2569~2581;10~11;12;50~51;35;7~8;4~5;6;9~10;355;0;0;0;0
378;2538;2544;2500~2506;2588;0;0;0;0;7~8;5;5~6;9~10;355;65384~130769;0;0;0
379;2556~2563;2556~2563;2519;2588~2594;0;0;0;0;6~7;4~5;6;6~7;480~505;-2061538~-1361538;0;0;0
380;2575~2606;2675~2681;2550~2556;2625~2638;91~118;21~23;27~49;20~36;8~19;6~16;6~15;6~11;430~505;-1380769~1611538;0~1;0~1;1
381;2506;2506~2513;2469;2563~2569;9~10;10;44~48;30~33;7~8;4~5;6;6~9;355;-46153~0;0;0;0
382;2594~2606;2681;2550~2556;2625~2638;119;22~24;29~40;21~29;19~64;6~10;7~11;6~7;455~495;876923~1630769;0~1;0;1
383;2506~2513;2506~2513;2469;2525~2544;6;6;32;21;8;6;6~8;10~11;350;0;0;0;0
384;2525~2531;2525~2538;2481;2563;0;0;0;0;8;4~5;6;10;355;0;0;0;0
385;2588~2606;2588~2706;2538~2550;2625~2631;160~161;248~252;79~81;58~60;42~63;85~322;22~49;13~42;510~595;1676923~4561538;0~1;0~1;2
386;2519;2525;2469;2550~2556;0;0;0;0;6~7;4~5;6;5~8;360;-80769~0;0;0;0
387;2538;2538;2494~2500;2588;0;0;0;0;6~9;4~5;7;6~10;355~375;-288461~0;0;0;0
388;2525;2525~2531;2481~2488;2538;0;0;0;0;7;5;5~6;9;345;0;0;0;0
389;2544;2544;2538~2544;2619;12~14;15~19;60~70;44~51;8;4~6;6~8;9~12;355;0;0;0;0
390;2500~2506;2500~2506;2444;2538~2544;3~4;3~4;15~22;11~15;8;5;6~7;5~6;355;19230~80769;0;0;0
391;2588~2594;2581;2550~2556;2606~2613;0;0;0;0;6~7;4~5;6;6;805~830;-1780769~-1523076;0;0;0
392;2544~2550;2544;2506~2513;2606;0;0;0;0;7~8;4~5;5~6;9~10;350~355;7692~50000;0;0;0
393;2544~2575;2544~2575;2525~2538;2569~2606;0;0;0;0;9~20;7~33;8~37;7~13;350~665;-3103846~-23076;0;0;0
394;2519;2525;2481;2525;0;0;0;0;6~7;4~5;5~6;8;345;0;0;0;0
395;2525~2531;2531;2513~2519;2588~2594;17;20;73~74;53;7~9;5;7~8;9~10;355;0;0;0;0
396;2569~2581;2569~2575;2531~2544;2588~2606;0;0;0;0;6~7;4~5;7;6~7;615~735;-2096153~-1334615;0;0;0
397;2506~2519;2506~2513;2444~2463;2519~2531;0;0;0;0;8;4~5;7;5~9;345~355;-30769~11538;0;0;0
398;2519~2525;2525;2469;2563;0;0;0;0;6~7;4~5;5~6;5~7;360;0;0;0;0
399;2625;2619~2631;2594~2600;2638;113~114;18~19;177~180;7;7~12;5~7;8~67;6~8;1015~1050;-1446153~369230;0;0;2
400;2600~2606;2575;2556~2563;2631;118~119;29;51~54;30~34;8~9;5~6;6~18;6;590~605;219230~1423076;0~1;0;1
401;2519~2525;2525~2531;2469~2481;2550~2563;0;0;0;0;7;4~5;5~6;5~7;365;0~3846;0;0;0
402;2519~2538;2525~2544;2500~2544;2588~2606;9~15;10~20;45~68;33~49;8~24;6~23;6~19;6~11;355~360;-61538~0;0~1;0;0
403;2575~2588;2594;2550~2556;2581~2606;0;0;0;0;6~7;4~5;5~6;7~10;760~800;-2796153~-2026923;0;0;0
404;2506~2513;2506;2456;2513~2525;1;1;6~8;5;7~8;4~5;5~6;9~11;345~350;0;0;0;0
405;2519;2525;2463;2550~2556;0;0;0;0;6~7;5;6;6;360;3846~38461;0;0;0
406;2519;2519;2463;2550;0;0;0;0;6~7;5;6;5~6;360;11538~92307;0;0;0
407;2538;2544;2488;2569~2575;0;0;0;0;6~7;4~5;5~6;6;365;-107692~0;0;0;0
408;2525;2525;2488;2531;0;0;0;0;7;4~5;5~6;9;345;0;0;0;0
409;2506~2513;2506~2513;2444~2456;2538~2544;0;0;1~3;1~2;6~7;4~5;5~6;5~6;355;-61538~19230;0;0;0
410;2538;2538~2544;2525~2538;2600~2613;17~18;20~21;75~79;55~57;7~9;4~5;5~6;9~11;355;0;0;0;0
411;2544;2538~2544;2488~2494;2575;0;0;0;0;6~7;4~5;5~6;6;365~370;-30769~0;0;0;0
412;2600~2631;2606~2688;2575~2600;2625~2631;0;0;0;0;6~7;4~5;5~6;6;1025~1230;-4538461~842307;0;0;0
413;2538;2538~2544;2494;2581;0;0;0;0;6~7;5;6;6~7;375~380;-219230~0;0;0;0
414;2519~2525;2525~2531;2475~2488;2538~2556;0;0;0;0;8;5;5~6;10;345~355;0;0;0;0
415;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
416;2538;2538~2544;2500;2556~2575;0;0;0;0;7;5;6;7;375~380;-88461~0;0;0;0
417;2531~2538;2538~2544;2531~2538;2606~2613;18~19;22~23;80~81;58;7;5~6;5~6;9~11;355;0;0;0;0
418;2519;2519;2469;2544~2556;0;0;0;0;7;4~5;6;9~11;355;0;0;0;0
419;2538;2531~2538;2481~2488;2569~2581;0;0;0;0;6~7;4~5;5~6;5~6;360~365;-200000~0;0;0;0
420;2613~2619;2575;2569~2575;2625~2631;116~117;25~26;186~190;16~20;34~288;5~81;7~317;7~62;645~695;915384~2696153;0~1;0~1;2
421;2513~2519;2519;2475;2519~2525;0;0;0;0;7;4~5;5;9;345;0;0;0;0
422;2544;2544;2506~2513;2588~2600;0;0;0;0;7~8;5;6;9;355;76923~123076;0;0;0
423;2513;2513;2450~2456;2544;0;0;1~2;1;6~7;4~6;5~7;5~6;360;-107692~30769;0;0;0
424;2519~2525;2525~2531;2469~2481;2550~2563;0;0;0;0;6;5;6;6~7;365;0~19230;0;0;0
425;2500~2513;2500~2513;2444~2463;2538~2544;5~6;5~6;26~32;18~20;8~9;5;5~6;7~11;350~360;0~84615;0;0;0
426;2519~2531;2525~2531;2481~2488;2538;0;0;0;0;8;4;5~6;8~9;345;0;0;0;0
427;2506;2500~2506;2444;2531;4~5;5;23~24;15~16;7~8;5;5~6;5~6;360;73076~150000;0;0;0
428;2531~2538;2538~2544;2494~2506;2550~2581;0;0;0;0;8;4~5;7;8~11;355~370;0~34615;0;0;0
429;2600~2619;2625~2725;2588~2613;2638~2644;17~19;21~22;95~98;59~60;8~231;5~303;6~367;6~64;835~970;-5938461~650000;0~1;0~1;0
430;2544~2575;2544~2575;2525~2544;2575~2606;0;0;0;0;7;5;7~14;8~10;350~675;-2788461~0;0;0;0
431;2506;2500~2506;2456;2500~2525;5;5;24~27;17~19;7~8;5;6;10~11;350;0;0;0;0
432;2531;2538;2488;2569~2581;0;0;0;0;7;5;5~6;9~11;355;0;0;0;0
433;2544;2544;2538~2544;2613;10~13;13~15;53~62;39~45;7~10;6~8;6;10~11;355;0;0;0;0
434;2506~2513;2513;2450;2538~2550;0;0;1~4;1~2;6~7;4~6;6;5~6;355;-157692~-65384;0;0;0
435;2513~2519;2513~2519;2469;2525;0;0;0;0;8~9;5;5~6;9;345;0;0;0;0
436;2500~2513;2506~2513;2456~2463;2538~2550;6~7;7;35~37;24;7~8;4~5;5~6;5~7;355~360;-50000~38461;0;0;0
437;2519;2519;2488~2494;2575~2581;14;15~16;63~65;45;8;4~6;6;5~6;360;50000~153846;0;0;0
438;2519~2525;2525;2469~2475;2556~2563;0;0;0;0;6~7;5;5~6;5~7;365;-100000~-42307;0;0;0
439;2506;2500~2506;2456;2500~2525;5;5;24~27;17~19;7~8;5;6;10~11;350;0;0;0;0
