ID;S1_Temp;S2_Temp;S3_Temp;S4_Temp;S1_Light;S2_Light;S3_Light;S4_Light;S1_Sound;S2_Sound;S3_Sound;S4_Sound;S5_CO2;S5_CO2_Slope;S6_PIR;S7_PIR;Room_Occupancy_Count
172;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
173;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
174;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
175;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;1
176;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
177;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
178;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
179;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
180;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
181;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
182;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
183;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;2
184;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
185;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
186;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
187;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
188;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
189;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
190;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
191;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
192;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
193;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
194;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
195;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
196;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
197;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
198;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
199;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;1
200;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
201;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
202;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
203;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
204;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
205;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
206;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
207;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
208;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
209;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
210;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
211;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
212;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
213;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
214;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
215;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
216;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
217;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
218;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
219;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
220;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
221;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
222;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
223;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
224;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
225;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
226;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
227;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
228;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
229;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
230;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
231;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
232;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
233;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;1
234;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
235;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
236;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
237;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
238;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;2
239;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
240;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
241;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;2
242;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
243;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
244;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
245;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
246;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
247;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
248;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
249;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
250;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
251;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
252;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
253;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
254;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
255;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
256;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
257;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
258;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
259;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
260;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
261;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
262;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
263;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
264;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
265;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
266;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
267;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
268;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
269;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
270;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
271;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
272;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
273;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
274;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
275;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
276;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
277;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
278;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
279;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
280;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
281;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
282;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
283;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;1
284;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
285;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
286;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
287;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
288;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
289;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
290;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;2
291;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
292;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
293;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
294;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
295;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
296;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
297;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
298;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
299;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
300;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
301;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
302;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
303;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
304;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
305;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
306;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
307;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
308;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
309;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
310;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
311;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
312;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
313;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
314;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
315;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
316;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
317;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
318;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
319;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
320;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
321;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
322;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
323;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
324;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
325;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;1
326;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
327;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
328;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
329;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;0
330;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
331;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
332;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
333;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
334;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
335;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
336;2494~2531;2475~2519;2444~2500;2494~2594;2~124;1~37;10~75;6~53;6~384;4~64;5~48;5~39;345~450;-719230~1269230;0~1;0~1;0
337;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
338;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
339;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;3
340;2544~2625;2525~2575;2488~2588;2550~2644;0~160;0~251;0~214;0~63;6~384;4~344;5~365;5~112;350~815;-3169230~3907692;0~1;0~1;0
341;2513~2538;2525~2544;2456~2506;2519~2569;0~158;0~243;0~70;0~54;6~71;4~68;5~27;5~23;345~455;-300000~646153;0~1;0;0
342;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
343;2519~2538;2525~2563;2481~2544;2575~2619;0~157;0~242;0~87;0~63;6~279;4~108;5~68;5~34;350~455;-296153~1103846;0~1;0~1;0
344;2550~2638;2581~2900;2500~2619;2563~2656;0~165;0~258;0~280;0~74;6~388;4~344;4~367;5~340;370~1270;-6296153~8946153;0~1;0~1;2
345;2500~2525;2500~2519;2444~2481;2513~2563;0~1;0~1;0~10;0~7;6~11;4~11;5~10;5~12;345~365;-226923~288461;0;0;0
