ID;age;race;sex;workclass;fnlwgt;education;education-num;marital-status;occupation;relationship;capital-gain;capital-loss;hours-per-week;native-country;salary-class
234;50;White;Male;Private;22211;Masters;14;Married-civ-spouse;Prof-specialty;Husband;7688;0;50;United-States;>50K
235;37;White;Male;Self-emp-inc;175360;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
236;31;White;Male;Private;200246;9th;5;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
237;31;White;Female;Private;37546;Bachelors;13;Married-civ-spouse;Exec-managerial;Wife;0;1902;35;United-States;>50K
238;45;White;Male;Self-emp-not-inc;40666;Assoc-voc;11;Married-civ-spouse;Farming-fishing;Husband;0;0;60;United-States;<=50K
239;28;White;Male;Private;189346;HS-grad;9;Divorced;Craft-repair;Not-in-family;0;0;45;United-States;<=50K
240;57;White;Male;Local-gov;110417;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;99999;0;40;United-States;>50K
241;21;White;Female;Private;146499;Assoc-voc;11;Married-civ-spouse;Adm-clerical;Other-relative;0;1579;40;United-States;<=50K
242;31;White;Male;Self-emp-not-inc;229946;HS-grad;9;Married-civ-spouse;Prof-specialty;Husband;0;0;40;Columbia;<=50K
243;24;Black;Female;Private;234460;9th;5;Never-married;Machine-op-inspct;Own-child;0;0;40;Dominican-Republic;<=50K
244;56;White;Male;Private;247337;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;50;United-States;>50K
245;47;White;Male;Private;205730;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;56;United-States;>50K
246;20;White;Female;State-gov;30796;Some-college;10;Never-married;Adm-clerical;Own-child;0;0;10;United-States;<=50K
247;20;White;Female;Private;167787;Some-college;10;Never-married;Sales;Own-child;0;0;20;United-States;<=50K
248;50;White;Male;Federal-gov;65160;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
249;41;White;Female;Private;33310;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;40;United-States;<=50K
250;30;White;Male;Private;94245;Some-college;10;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
251;36;Asian-Pac-Islander;Male;Private;269042;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;Laos;<=50K
252;58;White;Female;Private;473836;7th-8th;4;Widowed;Farming-fishing;Other-relative;0;0;45;Guatemala;<=50K
253;29;White;Male;Private;154411;Assoc-voc;11;Never-married;Tech-support;Own-child;0;0;40;United-States;<=50K
254;45;White;Male;Private;210875;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
255;55;White;Male;Private;256526;HS-grad;9;Separated;Machine-op-inspct;Not-in-family;4865;0;45;United-States;<=50K
256;46;White;Male;Private;165138;Some-college;10;Married-civ-spouse;Transport-moving;Husband;0;0;45;United-States;>50K
257;26;White;Male;Private;18827;Some-college;10;Never-married;Transport-moving;Not-in-family;0;0;40;United-States;<=50K
258;23;Black;Female;Private;213719;Assoc-acdm;12;Never-married;Sales;Own-child;0;0;36;United-States;<=50K
259;62;White;Male;Private;199193;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;25;United-States;<=50K
260;36;White;Female;Private;275653;7th-8th;4;Married-spouse-absent;Machine-op-inspct;Unmarried;2977;0;40;Puerto-Rico;<=50K
261;25;White;Female;Private;557082;HS-grad;9;Never-married;Adm-clerical;Not-in-family;0;0;38;United-States;<=50K
262;54;White;Female;Self-emp-not-inc;278230;Some-college;10;Divorced;Farming-fishing;Unmarried;10520;0;30;United-States;>50K
263;48;White;Male;Private;174829;Assoc-acdm;12;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
264;21;White;Female;Private;364685;11th;7;Never-married;Tech-support;Own-child;0;0;35;United-States;<=50K
265;23;White;Male;Private;60331;Some-college;10;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
266;48;Asian-Pac-Islander;Male;Self-emp-not-inc;82098;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;65;United-States;<=50K
267;22;White;Male;Private;310152;Some-college;10;Never-married;Other-service;Not-in-family;3325;0;40;United-States;<=50K
268;47;White;Male;Private;140644;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
269;28;White;Female;Private;206088;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
270;17;White;Male;Local-gov;175587;11th;7;Never-married;Protective-serv;Own-child;0;0;30;United-States;<=50K
271;24;White;Female;Private;72143;Bachelors;13;Never-married;Sales;Not-in-family;0;0;20;United-States;<=50K
272;46;White;Male;Private;163229;7th-8th;4;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
273;59;White;Male;Private;231377;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;1848;45;United-States;>50K
274;56;White;Male;Self-emp-not-inc;200235;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;60;United-States;<=50K
275;43;White;Male;Private;194726;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;15024;0;55;United-States;>50K
276;26;White;Female;Private;31290;HS-grad;9;Married-civ-spouse;Adm-clerical;Wife;0;0;40;United-States;>50K
277;50;Black;Female;Federal-gov;306707;HS-grad;9;Never-married;Adm-clerical;Unmarried;0;0;12;United-States;<=50K
278;47;Black;Female;Self-emp-not-inc;166894;Some-college;10;Divorced;Prof-specialty;Unmarried;0;0;40;United-States;<=50K
279;50;White;Male;Federal-gov;36489;Some-college;10;Divorced;Exec-managerial;Unmarried;0;0;40;United-States;<=50K
280;59;White;Male;Private;199713;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
281;62;White;Female;Private;209844;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;30;United-States;<=50K
282;19;White;Male;Private;105908;HS-grad;9;Never-married;Handlers-cleaners;Other-relative;0;0;70;United-States;<=50K
283;28;White;Female;Private;369114;HS-grad;9;Separated;Sales;Other-relative;0;0;40;United-States;<=50K
284;40;White;Female;Self-emp-not-inc;175943;Assoc-voc;11;Married-civ-spouse;Prof-specialty;Wife;0;1977;15;United-States;>50K
285;44;White;Male;Private;76196;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;<=50K
286;57;White;Female;Private;212448;Bachelors;13;Divorced;Exec-managerial;Not-in-family;0;0;45;United-States;>50K
287;55;White;Female;State-gov;153451;HS-grad;9;Married-civ-spouse;Tech-support;Wife;0;1887;40;United-States;>50K
288;23;Black;Male;Private;234302;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
289;39;White;Male;Private;111129;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
290;43;White;Male;Private;164693;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;<=50K
291;29;White;Female;Private;241667;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;45;United-States;<=50K
292;46;White;Male;Private;369538;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;>50K
293;33;White;Male;Private;194141;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
294;39;White;Male;Private;186183;Masters;14;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
295;46;White;Male;Private;263568;HS-grad;9;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
296;40;White;Male;Private;77357;Prof-school;15;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;>50K
297;50;White;Male;Private;204447;Masters;14;Married-civ-spouse;Exec-managerial;Husband;15024;0;65;United-States;>50K
298;34;White;Female;Private;136721;HS-grad;9;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
299;38;White;Male;Private;470663;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;50;United-States;<=50K
300;42;White;Male;Local-gov;222596;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;>50K
301;32;White;Male;Private;129020;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;<=50K
302;34;White;Male;Self-emp-inc;242984;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;50;United-States;<=50K
303;46;White;Male;Federal-gov;161337;Some-college;10;Divorced;Tech-support;Not-in-family;0;0;40;United-States;<=50K
304;52;Asian-Pac-Islander;Female;Private;168381;HS-grad;9;Widowed;Other-service;Unmarried;0;0;40;India;>50K
305;30;Black;Female;Private;147596;Some-college;10;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
306;42;White;Male;Self-emp-inc;27187;Masters;14;Married-civ-spouse;Farming-fishing;Husband;0;0;60;United-States;>50K
307;55;White;Female;Private;354923;Assoc-acdm;12;Divorced;Adm-clerical;Unmarried;0;0;40;United-States;<=50K
308;50;White;Male;Private;158284;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
309;59;Black;Female;Private;100453;7th-8th;4;Separated;Other-service;Own-child;0;0;38;United-States;<=50K
310;35;White;Female;Private;226311;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
311;35;White;Female;Private;96824;Some-college;10;Divorced;Other-service;Unmarried;0;0;40;United-States;<=50K
312;43;White;Male;Self-emp-inc;130126;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;15024;0;45;United-States;>50K
313;33;White;Male;Private;184306;Bachelors;13;Married-civ-spouse;Prof-specialty;Husband;0;0;45;United-States;<=50K
314;40;White;Female;Private;99604;Masters;14;Married-civ-spouse;Prof-specialty;Wife;15024;0;24;United-States;>50K
315;19;White;Male;Local-gov;354104;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;35;United-States;<=50K
316;26;Asian-Pac-Islander;Female;Private;165235;Bachelors;13;Never-married;Adm-clerical;Own-child;0;0;40;Thailand;<=50K
317;28;Black;Female;Local-gov;210945;Bachelors;13;Never-married;Prof-specialty;Not-in-family;0;0;60;United-States;<=50K
318;41;White;Male;Private;171615;Assoc-acdm;12;Married-civ-spouse;Tech-support;Husband;0;0;45;United-States;>50K
319;27;White;Male;Private;491421;5th-6th;3;Never-married;Farming-fishing;Unmarried;0;0;50;United-States;<=50K
320;40;White;Male;Private;179717;Bachelors;13;Divorced;Sales;Not-in-family;0;1564;60;United-States;>50K
321;34;White;Male;Private;114691;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
322;35;White;Male;Private;166549;12th;8;Married-civ-spouse;Machine-op-inspct;Husband;0;0;40;United-States;<=50K
323;25;Other;Male;Private;374163;HS-grad;9;Married-spouse-absent;Farming-fishing;Not-in-family;0;0;40;Mexico;<=50K
324;26;White;Male;Private;333677;Bachelors;13;Never-married;Exec-managerial;Own-child;2463;0;35;United-States;<=50K
325;34;White;Male;Private;398988;Bachelors;13;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
326;40;White;Male;Private;212847;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;2179;40;United-States;<=50K
327;39;White;Male;Private;203070;Assoc-voc;11;Married-civ-spouse;Handlers-cleaners;Husband;0;0;49;United-States;<=50K
328;72;White;Male;Private;56559;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;12;United-States;<=50K
329;22;White;Female;Private;129508;HS-grad;9;Never-married;Adm-clerical;Own-child;0;0;28;United-States;<=50K
330;40;White;Male;Private;223548;HS-grad;9;Married-civ-spouse;Adm-clerical;Husband;0;0;40;Mexico;<=50K
331;26;White;Male;Private;210812;Some-college;10;Divorced;Craft-repair;Not-in-family;0;0;43;United-States;<=50K
332;35;White;Female;Private;209993;11th;7;Separated;Priv-house-serv;Unmarried;0;0;8;Mexico;<=50K
333;25;White;Male;Private;169905;Assoc-voc;11;Never-married;Sales;Not-in-family;27828;0;40;United-States;>50K
334;20;White;Male;Private;105244;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;0;0;50;United-States;<=50K
335;24;White;Male;State-gov;324637;Some-college;10;Never-married;Other-service;Not-in-family;0;0;40;United-States;<=50K
336;70;White;Male;State-gov;345339;Bachelors;13;Never-married;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
337;40;Black;Female;Federal-gov;130749;Some-college;10;Divorced;Exec-managerial;Not-in-family;0;0;40;United-States;<=50K
338;42;White;Male;Private;124692;HS-grad;9;Married-civ-spouse;Handlers-cleaners;Husband;0;0;40;United-States;<=50K
339;59;Black;Female;Private;381851;9th;5;Widowed;Other-service;Unmarried;0;0;40;United-States;<=50K
340;61;White;Male;Private;175331;10th;6;Married-civ-spouse;Transport-moving;Husband;0;0;40;United-States;<=50K
341;30;White;Male;Private;487330;Some-college;10;Married-civ-spouse;Machine-op-inspct;Husband;0;0;30;United-States;<=50K
342;46;White;Male;Private;389843;Bachelors;13;Married-civ-spouse;Sales;Husband;0;0;50;Germany;>50K
343;25;White;Female;Private;193787;Some-college;10;Never-married;Tech-support;Own-child;0;0;40;United-States;<=50K
344;29;White;Female;Private;107998;HS-grad;9;Divorced;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
345;37;White;Male;State-gov;60227;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;38;United-States;<=50K
346;26;White;Female;Private;164737;Some-college;10;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
347;49;White;Female;Local-gov;349633;Masters;14;Married-civ-spouse;Prof-specialty;Wife;0;0;50;United-States;>50K
348;36;White;Male;Self-emp-inc;213008;Assoc-acdm;12;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
349;54;Black;Female;Private;189607;Bachelors;13;Never-married;Other-service;Own-child;0;0;36;United-States;<=50K
350;18;White;Male;Private;182643;Some-college;10;Never-married;Handlers-cleaners;Own-child;0;0;9;United-States;<=50K
351;54;White;Female;Private;213092;HS-grad;9;Divorced;Other-service;Not-in-family;0;0;40;United-States;<=50K
352;36;White;Male;Private;182863;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;0;0;50;United-States;>50K
353;54;White;Male;Federal-gov;114674;Some-college;10;Married-civ-spouse;Exec-managerial;Husband;0;0;40;United-States;>50K
354;35;White;Male;Self-emp-not-inc;241998;Bachelors;13;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
355;40;White;Male;Private;123557;Some-college;10;Married-civ-spouse;Sales;Husband;0;0;40;United-States;<=50K
356;26;White;Male;Private;33939;Some-college;10;Never-married;Tech-support;Own-child;0;0;20;United-States;<=50K
357;49;White;Male;State-gov;213307;Some-college;10;Married-civ-spouse;Prof-specialty;Husband;0;0;40;United-States;<=50K
358;23;White;Male;State-gov;110128;Some-college;10;Never-married;Other-service;Own-child;0;0;40;United-States;<=50K
359;58;White;Male;Private;127264;10th;6;Married-civ-spouse;Craft-repair;Husband;0;0;50;United-States;<=50K
360;57;White;Male;Self-emp-not-inc;103529;Masters;14;Married-civ-spouse;Tech-support;Husband;0;0;38;United-States;>50K
361;31;White;Male;Private;162160;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;47;United-States;<=50K
362;33;White;Male;Private;159929;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
363;55;Asian-Pac-Islander;Male;Private;82098;HS-grad;9;Married-civ-spouse;Exec-managerial;Husband;0;0;55;United-States;<=50K
364;69;White;Male;Self-emp-not-inc;29980;7th-8th;4;Never-married;Farming-fishing;Other-relative;1848;0;10;United-States;<=50K
365;28;White;Female;State-gov;200775;Masters;14;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;<=50K
366;24;White;Male;State-gov;155775;HS-grad;9;Married-civ-spouse;Tech-support;Husband;0;0;40;United-States;<=50K
367;27;White;Male;Private;389713;Some-college;10;Never-married;Sales;Not-in-family;0;0;40;United-States;<=50K
368;52;White;Male;Private;118025;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;99999;0;50;United-States;>50K
369;25;Black;Male;Private;187502;HS-grad;9;Never-married;Sales;Own-child;0;0;24;United-States;<=50K
370;61;White;Female;Self-emp-not-inc;224784;Assoc-acdm;12;Married-spouse-absent;Exec-managerial;Not-in-family;0;0;90;United-States;<=50K
371;42;White;Male;Private;98211;Bachelors;13;Married-civ-spouse;Exec-managerial;Husband;15024;0;45;United-States;>50K
372;49;White;Female;State-gov;247378;Some-college;10;Divorced;Prof-specialty;Not-in-family;0;0;20;United-States;<=50K
373;43;White;Male;Self-emp-not-inc;271665;HS-grad;9;Married-civ-spouse;Sales;Husband;0;0;45;United-States;<=50K
374;52;White;Male;State-gov;349795;Bachelors;13;Married-civ-spouse;Protective-serv;Husband;0;0;40;United-States;<=50K
375;33;Asian-Pac-Islander;Male;State-gov;79440;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;30;Japan;<=50K
376;53;White;Female;Local-gov;321770;HS-grad;9;Married-spouse-absent;Transport-moving;Other-relative;0;0;35;United-States;<=50K
377;42;White;Female;Private;250121;11th;7;Married-civ-spouse;Other-service;Wife;0;0;40;United-States;<=50K
378;40;White;Female;Private;224910;HS-grad;9;Never-married;Machine-op-inspct;Not-in-family;0;0;40;United-States;<=50K
379;23;White;Male;Private;209955;HS-grad;9;Never-married;Craft-repair;Not-in-family;0;0;40;United-States;<=50K
380;35;White;Male;Federal-gov;287031;Masters;14;Never-married;Exec-managerial;Not-in-family;8614;0;40;United-States;>50K
381;17;White;Female;Private;153035;10th;6;Never-married;Sales;Own-child;0;0;20;United-States;<=50K
382;42;White;Male;Private;190786;Assoc-voc;11;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
383;44;White;Female;State-gov;55076;Masters;14;Never-married;Prof-specialty;Not-in-family;0;0;60;United-States;<=50K
384;49;White;Male;Self-emp-not-inc;121238;Some-college;10;Never-married;Craft-repair;Unmarried;0;0;40;United-States;<=50K
385;30;White;Female;Private;180374;HS-grad;9;Married-civ-spouse;Exec-managerial;Wife;0;0;40;United-States;<=50K
386;21;Asian-Pac-Islander;Female;Private;112137;Some-college;10;Never-married;Prof-specialty;Other-relative;0;0;20;South;<=50K
387;43;Black;Female;Private;241928;HS-grad;9;Separated;Adm-clerical;Not-in-family;0;0;32;United-States;<=50K
388;23;Black;Female;Private;137994;Some-college;10;Never-married;Machine-op-inspct;Own-child;0;0;40;United-States;<=50K
389;42;White;Male;Private;152889;10th;6;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
390;21;White;Male;Private;111467;Some-college;10;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
391;51;Amer-Indian-Eskimo;Male;Private;56915;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;40;United-States;<=50K
392;48;White;Male;Private;39986;HS-grad;9;Never-married;Handlers-cleaners;Not-in-family;0;0;40;United-States;<=50K
393;28;White;Male;Private;61435;HS-grad;9;Married-civ-spouse;Craft-repair;Husband;0;0;45;United-States;<=50K
394;36;White;Female;Private;181589;Bachelors;13;Never-married;Adm-clerical;Not-in-family;0;0;32;Columbia;<=50K
